SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
20.65346133,3.897150162,55.15691505,33.62140327,21.64656837,108.6742087,11.84885727,Slow,97.59080749,Li-ion,1016.433484,Model C,2
44.08991849,4.188612983,47.90046981,21.87583485,21.3246192,94.26344828,11.00353533,Normal,97.79909481,LiFePO4,818.6155081,Model A,2
50.1137094,3.557626514,56.72905004,34.8383905,20.02754538,52.28896465,8.795414727,Fast,98.28055698,LiFePO4,386.650517,Model C,1
16.31278481,3.654053098,54.59383523,33.44321884,23.57778458,120.5377205,12.13645806,Fast,97.50139772,LiFePO4,384.1776036,Model B,2
64.36799521,3.722611768,98.83063672,26.43217972,34.54055134,97.65418919,12.16753267,Normal,97.52979215,Li-ion,969.6967082,Model A,2
48.19739987,3.681749838,12.68962727,24.80794495,25.3520589,72.19021387,10.1027312,Slow,98.01310112,Li-ion,799.4625444,Model A,1
56.93785473,4.036362431,60.30952312,39.44166176,20.99434527,76.20251423,11.11746518,Normal,97.74328085,LiFePO4,291.2795561,Model A,1
38.39862373,4.007538543,76.84518356,35.27898385,34.78571612,55.0589872,8.504798914,Fast,98.36072049,Li-ion,254.1212901,Model A,1
24.646579,3.969456729,86.58017997,36.15521276,23.42805438,21.63967806,5.086119092,Slow,99.04011386,LiFePO4,837.0548243,Model A,0
15.10487591,4.00192692,49.51324924,38.71711867,22.23835582,98.07135289,10.73487248,Fast,97.93067825,LiFePO4,816.441535,Model B,2
17.75670029,3.996397858,82.17734116,32.40086468,16.41993731,99.30353143,10.62531166,Slow,97.81277302,LiFePO4,489.7593858,Model C,2
14.32888335,3.587164566,57.58943103,35.43136854,27.47440846,72.77129605,8.905724846,Fast,98.22590231,LiFePO4,805.2037825,Model B,1
51.9427188,3.634919683,20.11503384,29.71781677,34.02751306,23.51288515,5.86344269,Normal,98.81920485,Li-ion,590.148218,Model B,0
33.07061771,3.960994484,13.38864375,25.56220921,31.25007205,89.73200519,9.931745531,Normal,98.01093236,LiFePO4,439.4385841,Model A,2
67.66928399,3.789124041,35.86315599,24.53068091,18.70408895,81.24444748,11.50573285,Normal,97.74037372,LiFePO4,542.6214089,Model C,1
97.8861694,4.010323048,68.32655892,23.97078285,17.99179695,31.32825603,8.630067879,Normal,98.23559114,LiFePO4,562.7810578,Model B,0
64.86088848,3.678561588,14.70190479,33.75560661,28.88610821,33.78391725,7.960375559,Slow,98.29570947,Li-ion,317.5784776,Model B,0
49.17559649,3.692015595,34.86797389,39.56223951,30.18879706,85.78568932,11.69083573,Normal,97.76259126,Li-ion,492.3227346,Model B,2
61.85623749,3.719869218,29.53715207,20.89135459,32.69127725,62.77444241,9.658800753,Fast,98.15999993,LiFePO4,428.0145418,Model B,1
71.04999895,3.52349966,9.563573832,28.02022919,16.61280026,84.80736749,12.23107362,Fast,97.57274993,LiFePO4,618.6736322,Model C,2
25.54100579,3.776640218,44.36504345,22.25500029,15.8340962,48.86561434,6.068223352,Normal,98.69645121,LiFePO4,709.0571439,Model B,1
67.10518413,4.183533185,51.1203818,23.51738063,15.09879148,83.66050332,11.14866982,Fast,97.71658221,Li-ion,786.5699348,Model C,2
32.78023019,3.719753688,17.00243883,31.51639075,29.99429621,50.19953738,7.707075025,Normal,98.48132872,LiFePO4,164.1614926,Model C,1
22.15515527,4.001775669,87.73057892,29.87576101,33.71922698,73.89886957,9.191399651,Slow,98.27175807,Li-ion,565.2343824,Model C,1
61.89271757,3.743158655,95.72887368,26.25232733,35.37008389,91.00498887,12.36634393,Normal,97.50466441,Li-ion,949.3466125,Model A,2
32.82990655,3.88376344,65.61788319,30.42187141,28.03857829,63.03315682,8.260940852,Normal,98.31531506,Li-ion,907.9185297,Model C,1
49.15569757,4.049898548,44.30655386,39.64252955,15.43458655,46.67633719,8.190480122,Normal,98.37180706,LiFePO4,944.6277193,Model B,1
78.24980247,3.961232636,34.60094854,20.03967376,24.7451899,93.72464655,12.36540932,Normal,97.40244663,LiFePO4,733.4785656,Model B,2
82.04074732,3.994474657,17.66870391,24.8460019,28.11492518,38.29694166,8.908014024,Fast,98.27319747,Li-ion,689.448617,Model C,0
92.13631353,4.134022878,54.47003706,24.95367342,24.96633557,112.2175544,15.10931812,Fast,96.95409737,LiFePO4,1009.900243,Model A,2
36.44238362,4.121566762,90.67678985,23.95979149,16.6059215,91.02476992,10.53750924,Slow,97.90981746,LiFePO4,868.1380522,Model C,2
50.67079209,3.641763694,16.17318181,19.60778296,21.72227629,66.74193537,8.750734228,Fast,98.18937134,LiFePO4,742.4813152,Model A,1
57.56794167,3.844951184,88.99439308,27.12988785,30.39292712,63.02201455,9.446082299,Normal,98.11955472,Li-ion,981.0880917,Model B,1
31.11830263,3.572975953,51.22581009,24.77219597,25.49875734,79.97736011,9.21971995,Normal,98.10548936,Li-ion,937.4263219,Model A,1
55.38839163,4.055133509,21.63302294,26.77693724,32.06851799,40.52207178,7.4242613,Slow,98.54220403,Li-ion,708.7481888,Model C,0
69.56548079,3.620515401,11.87455483,23.88475489,26.13468627,51.39541607,8.889095182,Slow,98.24177436,LiFePO4,151.0754284,Model B,1
78.33920494,3.597955777,45.59633954,28.41108407,27.4311314,45.65243045,9.418303358,Normal,98.10901407,LiFePO4,547.4864422,Model B,1
40.64615908,4.055781255,8.4916477,34.8346396,35.04710243,114.1730627,13.06713245,Slow,97.44752639,Li-ion,230.039522,Model A,2
91.51065602,3.96498027,20.55412419,28.41172823,27.31955518,89.93521369,13.22012049,Fast,97.36189654,LiFePO4,946.5662648,Model B,2
18.00127371,3.866826033,41.82075982,38.47129213,21.84040835,47.21123394,6.498065021,Slow,98.7451792,Li-ion,131.4085305,Model A,1
72.0917019,4.00523039,14.43013491,21.65721364,29.50197207,77.58752364,11.1712013,Normal,97.84261067,Li-ion,283.6614017,Model A,1
95.82218435,3.986493628,38.40848381,32.40052213,17.44141325,48.99358641,10.48562597,Slow,97.93804997,Li-ion,474.3564269,Model C,1
82.52185487,4.119869292,53.5510261,27.98853263,32.92417072,97.01999267,13.41427188,Fast,97.25256044,LiFePO4,254.9038368,Model C,2
12.12652315,3.650804675,14.34835299,30.99229828,15.02731669,39.26756374,5.156163021,Normal,98.98840963,Li-ion,628.6125331,Model C,0
76.17350641,3.546097639,52.7395133,23.90547908,23.06055098,33.50798619,7.886600186,Slow,98.41076989,LiFePO4,382.1010652,Model C,0
53.63413113,3.794827781,78.53924045,27.19022159,26.81223434,51.2642316,8.790370735,Fast,98.39707458,LiFePO4,871.4052753,Model A,1
27.04391455,4.051821902,11.52510507,37.85661142,17.23094696,31.15445943,5.973100631,Normal,98.77495816,Li-ion,237.7449967,Model C,0
32.13733349,3.964410995,34.47854304,31.02942561,32.671208,95.27450334,11.29881535,Normal,97.72055446,Li-ion,376.8760394,Model B,2
56.20061578,3.52069206,47.88301505,39.84732256,20.29326161,115.0111549,14.2538486,Slow,97.16455372,Li-ion,200.507353,Model C,2
94.68032436,3.526574363,36.28692479,30.61363638,31.55244783,68.62565802,11.79458606,Normal,97.63156195,LiFePO4,430.0661202,Model B,1
55.28355646,3.886266072,55.05873862,23.89514237,32.07912639,79.32028509,10.14635104,Normal,97.94262346,LiFePO4,119.2471427,Model B,1
34.83870522,4.003704173,31.83990658,35.98431134,16.62838981,74.92144391,10.01988924,Fast,97.9575047,Li-ion,855.8853386,Model B,1
35.56914847,3.903022315,70.06728695,29.89448963,27.44848296,62.57736308,8.520213112,Normal,98.2525393,Li-ion,885.0130194,Model C,1
12.52275223,3.582663176,52.75840416,36.33791746,28.18822276,73.38806304,8.530320258,Fast,98.26381279,LiFePO4,788.4602604,Model B,1
46.38233041,4.100782626,43.65943052,37.54999857,34.75622359,116.7316012,13.78803404,Normal,97.21256008,LiFePO4,896.263366,Model A,2
99.37566956,3.667893959,45.38680369,26.13443712,18.92109507,31.88592862,8.664795233,Normal,98.14979561,Li-ion,992.3473126,Model C,0
76.04256354,3.553902408,66.2143835,21.31692872,23.56501277,69.15778299,10.55492889,Normal,97.79964535,LiFePO4,170.1570782,Model B,1
27.88256664,4.084518094,34.44702853,22.99814324,30.18382981,35.82026414,5.911200516,Slow,98.89228735,LiFePO4,902.3126331,Model C,0
51.78053817,3.831473614,61.3736178,30.79152576,22.25487737,37.07550564,6.909573279,Slow,98.63701678,LiFePO4,93.60281205,Model C,0
98.23582628,3.638919144,19.48440333,35.98685173,28.59186289,91.18755571,14.15399699,Fast,97.14396269,LiFePO4,278.8728719,Model C,2
70.23612489,3.611080108,9.903099775,22.68457512,25.32826057,52.84561822,9.071334695,Slow,98.14167423,LiFePO4,152.7915935,Model B,1
66.38805383,3.880678594,35.70772389,26.75771105,27.58707096,108.4396573,14.00695222,Normal,97.20930375,LiFePO4,223.6717787,Model C,2
78.07603798,3.983209556,68.14247592,30.94374493,17.43715411,107.3646858,14.46419375,Normal,97.1128621,Li-ion,555.2199985,Model B,2
26.43711172,4.039166831,47.15443056,20.29895244,34.60050917,85.00573635,9.49964874,Slow,98.13758703,Li-ion,473.9423732,Model B,2
66.20186651,4.175693422,94.69849066,20.75229572,26.99650572,47.87944714,8.253511267,Fast,98.36842887,LiFePO4,895.5289966,Model B,1
18.71651648,4.030809135,22.13026243,39.30417886,30.83308414,116.1750197,12.8932584,Slow,97.48282102,Li-ion,688.4192554,Model C,2
69.19092147,3.889473489,27.80145815,35.15683309,22.5778501,65.05521431,10.83006855,Fast,97.88466247,Li-ion,353.239851,Model B,1
72.12787409,3.509480032,13.21904465,27.64334988,16.53077992,79.66635379,12.22858656,Fast,97.58555475,LiFePO4,637.2681048,Model C,2
22.76202203,3.546821586,50.73420019,36.32818108,22.90198697,38.33626804,6.163491909,Slow,98.79975926,Li-ion,242.5745461,Model A,0
59.40067033,4.136051499,63.78325637,27.35501429,27.1714354,65.99872155,9.722405655,Slow,98.0330326,Li-ion,585.0437422,Model B,1
96.27894148,3.696810335,39.43229008,33.0196148,30.97792532,24.46121128,8.584551009,Slow,98.37797875,LiFePO4,416.3376234,Model B,0
94.21078701,4.092134148,25.59216111,30.8425582,32.71158495,37.60285296,9.48787551,Slow,98.09263457,Li-ion,939.0071206,Model B,1
48.02254699,4.10086656,64.96443866,32.91907423,31.0934669,38.7436495,7.603930278,Normal,98.44980656,LiFePO4,717.4272076,Model B,1
79.62259292,4.02844923,94.02472276,20.52999832,15.56357059,30.59631426,7.151789883,Fast,98.54571874,Li-ion,647.1838786,Model C,0
87.61914628,3.888848184,73.27583065,23.64481655,21.39021119,54.55045197,9.780516835,Normal,98.10089287,Li-ion,265.0170603,Model B,1
22.33056955,3.978274833,75.16510678,23.84104438,29.57657986,86.69324036,9.435272926,Slow,98.09704197,LiFePO4,246.9497443,Model A,2
63.22403299,3.575559285,37.5611479,32.84173354,25.00641334,60.0849489,9.925709076,Slow,98.01259919,LiFePO4,790.6089535,Model C,1
45.18695481,3.649723342,71.74853511,28.03839885,20.36338697,35.07051231,7.254765386,Fast,98.62514983,Li-ion,249.6299529,Model A,0
66.61559697,3.666030416,15.84351063,33.40907514,29.33700829,35.06834912,8.204975304,Slow,98.28284915,Li-ion,297.0370029,Model B,0
73.90603251,4.19830371,79.82556211,25.55903743,16.78753916,50.45779394,9.240506954,Normal,98.20702164,Li-ion,529.729774,Model C,1
90.27883135,3.663345776,17.3626316,22.77432971,24.31137568,103.5212429,14.0556556,Slow,97.22728606,Li-ion,838.9322817,Model C,2
56.30157588,3.952939936,75.73684055,38.1192747,22.73110249,52.4980965,9.065900559,Slow,98.19713249,Li-ion,799.8805605,Model B,1
63.03906491,3.718816825,21.14419518,29.1921265,26.05521576,60.98039166,9.576672807,Normal,97.96819877,Li-ion,920.1965555,Model B,1
40.2683746,3.675450059,37.90838116,33.92227159,25.03025849,96.3655477,11.475378,Slow,97.5827801,LiFePO4,787.9157525,Model C,2
40.66751011,3.685719913,40.51252846,34.01266197,24.69631833,98.67190443,12.04764855,Slow,97.62187109,LiFePO4,794.5963668,Model C,2
45.54369612,4.133003733,13.44774925,26.08932816,20.62791236,109.9632483,12.85356319,Slow,97.41174358,LiFePO4,771.826784,Model B,2
42.84752343,3.553979977,72.06627547,29.98241713,28.9016145,86.80203114,10.51776281,Slow,97.89550412,LiFePO4,882.3069427,Model A,2
71.37269691,3.603289633,70.53567616,20.24083192,26.96480928,27.36254297,6.42797243,Normal,98.72603174,LiFePO4,906.2177529,Model B,0
22.54457421,3.74846943,29.94481605,25.80140013,28.58375641,103.4514139,10.97283725,Slow,97.77592039,Li-ion,519.0802828,Model C,2
56.88227198,3.629155109,61.31937491,40.0956654,14.96621315,105.0151538,13.91861298,Slow,97.31391948,Li-ion,445.6496489,Model C,2
92.57362184,4.153412448,26.99385572,25.38582864,31.20152166,38.22914156,9.172813527,Slow,98.15293951,Li-ion,667.1164966,Model A,0
77.0573955,3.767032647,15.50093222,24.06328673,31.56760673,59.46227466,9.68199465,Normal,98.07145468,LiFePO4,591.8044709,Model C,1
83.90159289,4.023522903,69.09800842,29.45574365,33.09835566,117.3154787,15.50545665,Fast,96.89450006,LiFePO4,151.3063273,Model B,2
84.20582029,3.594804156,63.98954849,32.83466175,21.58121562,99.0931599,13.9103678,Slow,97.12164325,LiFePO4,817.2255954,Model A,2
27.66301127,4.191812211,90.53066215,25.63994078,31.96800734,112.0065417,11.33236305,Slow,97.76798866,Li-ion,797.9724977,Model C,2
75.87079397,3.647430975,58.33847439,38.76325742,34.50672874,27.10117482,7.772667843,Slow,98.49075785,LiFePO4,882.1909552,Model B,0
46.73933227,4.204078303,93.00667201,24.8434253,23.70104391,19.57022807,5.703422682,Slow,98.8479778,LiFePO4,164.8646714,Model A,0
53.434026,3.686570456,81.24837015,37.08614866,24.11859558,102.6438069,13.10366483,Fast,97.33934331,Li-ion,525.6773756,Model B,2
78.51867066,3.926152783,29.07312534,28.04557016,24.61865345,102.09003,13.71679326,Fast,97.19447217,Li-ion,685.7535781,Model B,2
47.03850167,4.028497769,92.2248428,31.66308986,23.29378239,116.941866,13.4414678,Slow,97.28997128,Li-ion,528.5229086,Model A,2
50.44158674,3.833976815,52.64011264,28.73013127,26.61868304,115.800492,13.48204374,Fast,97.34031517,Li-ion,561.4382777,Model A,2
42.07279615,3.530562708,24.79847061,26.58380255,27.06582894,38.2287502,6.605013736,Slow,98.69088869,LiFePO4,381.8111941,Model B,1
12.26982051,3.912903001,30.41842195,20.83141191,33.39375606,89.08180178,9.257288574,Normal,98.19219371,Li-ion,429.3551471,Model B,2
95.57457705,3.54081844,40.45203087,30.49375059,31.19059713,69.90013545,11.74652316,Normal,97.59156754,LiFePO4,440.3811424,Model B,1
67.37331812,3.814007727,32.63659209,34.15571251,32.92113765,25.69712624,6.795997276,Fast,98.70455179,LiFePO4,765.6470011,Model A,0
89.79848846,3.63213596,17.12341843,29.19666341,18.56341587,86.45973504,12.79726904,Slow,97.45412825,LiFePO4,279.3198695,Model B,2
66.19347671,3.83022115,93.1558733,22.52224047,18.79490891,82.69148591,10.85340741,Slow,97.71275536,LiFePO4,185.3513535,Model C,2
72.94567039,3.528694641,10.08476405,27.80289201,16.18357346,83.07068716,12.0342468,Fast,97.57122789,LiFePO4,621.7859652,Model C,2
19.31019267,3.534946418,48.02651503,33.23354991,19.62323125,20.75057657,4.478045642,Normal,99.13176528,LiFePO4,779.6235551,Model C,0
74.5929337,3.885587629,25.36770291,33.83963592,23.36506582,66.75359066,10.59092233,Fast,97.81464987,Li-ion,375.4016898,Model B,1
55.82056118,3.792261561,97.66109926,37.95033548,21.84067854,85.1893069,11.60304415,Fast,97.78572359,LiFePO4,533.544416,Model C,1
64.93512496,3.586923459,95.27654265,29.9907762,28.72726952,23.6326097,6.390071077,Normal,98.67712764,LiFePO4,618.5272631,Model C,0
100.4080576,3.552343453,57.70489847,30.7944063,31.55277589,38.47452414,10.13361085,Normal,97.94247704,Li-ion,973.7170469,Model C,1
39.99557954,3.585504142,96.38685004,24.5181666,24.06698743,88.61910157,10.69998926,Fast,97.88633498,LiFePO4,610.2481942,Model B,2
15.75136115,3.838564349,76.93086264,24.47244674,26.43100051,73.51946921,8.402844655,Normal,98.37503317,LiFePO4,481.4660894,Model B,1
47.03352865,4.012142897,57.00644466,36.71322656,33.35366245,31.55622438,7.130396714,Normal,98.63638822,LiFePO4,314.6824474,Model B,0
73.44232684,3.827390281,13.70534486,24.467633,21.98002947,74.24338327,10.60837995,Fast,97.88622103,LiFePO4,225.7420232,Model C,1
84.69310038,3.978051286,22.55169484,25.63534451,27.70999,38.23977245,8.259888317,Fast,98.21380844,Li-ion,680.9195261,Model C,0
21.78185928,4.202795707,83.99457164,28.86872203,24.22425852,28.55978414,5.01846091,Fast,98.9901053,LiFePO4,218.7854265,Model A,0
35.97623521,3.838099601,47.07711822,28.12867362,15.41746354,112.5754359,12.4857638,Slow,97.49928617,Li-ion,873.5298732,Model A,2
98.10079137,3.579758417,57.5802272,30.93809711,31.56051529,40.10961433,9.711322838,Normal,98.02305678,Li-ion,898.5644788,Model C,1
38.65945923,4.097180049,35.45995123,36.0239833,24.38477393,100.1490598,12.02872204,Slow,97.61578531,Li-ion,672.1885157,Model B,2
45.20719983,3.648078554,95.97662868,32.92816481,26.29347969,89.32772021,11.48610076,Fast,97.71926944,LiFePO4,355.6246918,Model A,2
76.36181485,4.003642645,73.19510497,25.04878327,27.61488621,59.95010841,9.946128432,Normal,98.06880867,Li-ion,357.0230759,Model B,1
94.67199506,3.964807666,89.97283037,36.56966547,25.01090961,59.61267283,11.92983243,Slow,97.66524606,LiFePO4,1007.116362,Model A,1
19.56508302,4.066537343,49.96886109,29.34825196,32.65830899,66.00433459,8.286061612,Slow,98.38959588,Li-ion,869.3279556,Model B,1
21.70545068,4.161432302,69.7199057,22.90142979,31.09015854,104.1465071,11.14222806,Normal,97.77965946,Li-ion,405.9239158,Model C,2
29.13595162,3.560132752,46.15452754,37.53260381,31.33613647,48.29994304,7.230885474,Slow,98.61903155,LiFePO4,339.4349758,Model A,1
58.17238218,4.063722331,62.9987537,39.24476265,20.28344907,80.95696963,11.3928497,Normal,97.82002363,LiFePO4,284.19825,Model A,1
52.09382472,3.966677325,34.69818439,32.44168022,30.32010563,71.3913209,10.331141,Fast,98.02095806,LiFePO4,327.9508024,Model B,1
28.95944502,3.84612245,11.96297948,36.6028509,19.6757983,73.64691618,9.340587679,Normal,98.14559349,Li-ion,449.3466835,Model A,1
58.70073671,4.160774708,62.86216374,27.05696179,27.25895432,62.85431642,9.945422584,Slow,97.9930906,Li-ion,613.9446768,Model B,1
55.08459536,3.832287678,90.24096951,27.06124385,30.67999359,61.77090952,9.695915097,Normal,98.06409033,Li-ion,969.057112,Model B,1
78.69873026,3.811950335,24.66653514,31.87588297,21.49727656,35.52188014,8.177634895,Slow,98.4156204,LiFePO4,638.4096499,Model A,0
34.43850922,4.161124638,59.57085817,34.79322505,19.69289799,34.90642541,7.063405429,Normal,98.6506887,LiFePO4,317.7873337,Model C,0
97.60927169,4.148260675,63.95533936,37.3148141,27.08003434,67.12225654,12.12275722,Slow,97.50992949,LiFePO4,303.9576959,Model C,1
11.9204917,4.031100459,88.18549827,33.930107,23.12990204,93.78940774,9.771193185,Normal,98.01471582,Li-ion,661.5881212,Model B,2
36.35666922,4.079355737,37.52947062,29.78182569,29.14309939,93.34072103,11.35118276,Normal,97.82172862,LiFePO4,246.5086782,Model B,2
52.84369972,3.545467652,98.33436829,27.95569939,32.82485746,117.0412941,13.97004836,Slow,97.24657344,LiFePO4,165.0477765,Model C,2
15.59074565,4.045310024,94.00482059,36.21560957,24.52858923,55.56474889,7.07401665,Slow,98.55829969,LiFePO4,263.5156712,Model C,1
28.84683635,3.858408472,81.98211382,28.71473367,32.26034153,54.0924764,7.410854377,Normal,98.50048177,Li-ion,472.0635356,Model C,1
45.09371559,3.691686082,65.23245153,27.24432498,27.59416366,108.3252954,12.59518325,Fast,97.43996322,LiFePO4,416.3639687,Model C,2
32.046936,3.648892824,22.33418283,36.84646314,17.03698554,90.01481343,11.12532222,Normal,97.83764432,Li-ion,193.1871507,Model A,2
82.86586658,4.060365833,25.75448207,21.55708349,34.49406266,23.63795321,7.10705907,Fast,98.56463284,Li-ion,833.2798825,Model C,0
99.62403014,3.668119531,74.34449297,20.95896922,19.41543696,31.46947012,8.724067549,Slow,98.29463531,LiFePO4,942.6449702,Model C,0
56.7391802,3.92950928,55.69948007,23.94619125,24.32762301,118.2954599,14.07963015,Normal,97.23339636,Li-ion,196.0546735,Model B,2
82.1473227,4.119905853,49.44347998,39.59888498,23.39776674,25.09050558,8.365089292,Normal,98.37221725,LiFePO4,136.9528699,Model A,0
85.2232406,3.634324499,59.55009476,35.60471621,21.62665523,46.77343128,9.796515121,Fast,98.07726463,Li-ion,900.6760558,Model B,1
